city,data_level,county_pop,patients_per_1000,facility_class,uninsured_rate,total_patients,expenses_vs_pci_2023,expenses_vs_pci_2021,pci_2023,lat_pop,lng_pop,totaloutpatientvisits,pci_2022,patients_vs_pci_2022,zips_pop,total_uninsured_patients,er_share,expenses_per_capita,inpatient_days_per_patient,year,charges_per_patient,facility_name,facilities_per_100k,totalervisits,lng,num_facilities,total_expenses,patients_vs_pci_2023,patients_vs_pci_2021,facility_id,profit_margin,net_profit_loss,county_fips,totalinpatientdays,expenses_vs_pci_2022,pci_2021,pci_2021_income,pci_2022_income,facility_group,lat,zips,county,pci_2023_income,city_pop
Winchester,county,Franklin,0,,,3356,0.0,0.0,49891,35.0749,-85.9259,87136,47746,0.0,37376,,,0,,2023,,,0,0,-86.1075,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1898,37398,Franklin,49891,Sherwood
Sewanee,county,Franklin,0,,,3356,0.0,0.0,49891,35.1898,-86.1075,87136,47746,0.0,37398,,,0,,2023,,,0,0,-85.9213,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1975,37375,Franklin,49891,Winchester
Sewanee,county,Franklin,0,,,3356,0.0,0.0,49891,35.1975,-85.9213,87136,47746,0.0,37375,,,0,,2023,,,0,0,-85.9213,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1975,37375,Franklin,49891,Sewanee
Sewanee,county,Franklin,0,,,3356,0.0,0.0,49891,35.2156,-86.0757,87136,47746,0.0,37398,,,0,,2023,,,0,0,-85.9213,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1975,37375,Franklin,49891,Decherd
Sewanee,county,Franklin,0,,,3356,0.0,0.0,49891,35.2755,-86.14,87136,47746,0.0,37330,,,0,,2023,,,0,0,-85.9213,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1975,37375,Franklin,49891,Estill Springs
Sewanee,county,Franklin,0,,,3356,0.0,0.0,49891,35.1629,-86.0142,87136,47746,0.0,37318,,,0,,2023,,,0,0,-85.9213,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1975,37375,Franklin,49891,Cowan
Sewanee,county,Franklin,0,,,3356,0.0,0.0,49891,35.0579,-86.2689,87136,47746,0.0,37345,,,0,,2023,,,0,0,-85.9213,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1975,37375,Franklin,49891,Huntland
Sewanee,county,Franklin,0,,,3356,0.0,0.0,49891,35.1281,-86.1881,87136,47746,0.0,37306,,,0,,2023,,,0,0,-85.9213,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1975,37375,Franklin,49891,Belvidere
Sewanee,county,Franklin,0,,,3356,0.0,0.0,49891,35.0749,-85.9259,87136,47746,0.0,37376,,,0,,2023,,,0,0,-85.9213,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1975,37375,Franklin,49891,Sherwood
Decherd,county,Franklin,0,,,3356,0.0,0.0,49891,35.1898,-86.1075,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.0757,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2156,37398,Franklin,49891,Winchester
Decherd,county,Franklin,0,,,3356,0.0,0.0,49891,35.1975,-85.9213,87136,47746,0.0,37375,,,0,,2023,,,0,0,-86.0757,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2156,37398,Franklin,49891,Sewanee
Decherd,county,Franklin,0,,,3356,0.0,0.0,49891,35.2156,-86.0757,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.0757,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2156,37398,Franklin,49891,Decherd
Decherd,county,Franklin,0,,,3356,0.0,0.0,49891,35.2755,-86.14,87136,47746,0.0,37330,,,0,,2023,,,0,0,-86.0757,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2156,37398,Franklin,49891,Estill Springs
Decherd,county,Franklin,0,,,3356,0.0,0.0,49891,35.1629,-86.0142,87136,47746,0.0,37318,,,0,,2023,,,0,0,-86.0757,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2156,37398,Franklin,49891,Cowan
Decherd,county,Franklin,0,,,3356,0.0,0.0,49891,35.0579,-86.2689,87136,47746,0.0,37345,,,0,,2023,,,0,0,-86.0757,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2156,37398,Franklin,49891,Huntland
Decherd,county,Franklin,0,,,3356,0.0,0.0,49891,35.1281,-86.1881,87136,47746,0.0,37306,,,0,,2023,,,0,0,-86.0757,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2156,37398,Franklin,49891,Belvidere
Decherd,county,Franklin,0,,,3356,0.0,0.0,49891,35.0749,-85.9259,87136,47746,0.0,37376,,,0,,2023,,,0,0,-86.0757,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2156,37398,Franklin,49891,Sherwood
Estill Springs,county,Franklin,0,,,3356,0.0,0.0,49891,35.1898,-86.1075,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.14,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2755,37330,Franklin,49891,Winchester
Estill Springs,county,Franklin,0,,,3356,0.0,0.0,49891,35.1975,-85.9213,87136,47746,0.0,37375,,,0,,2023,,,0,0,-86.14,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2755,37330,Franklin,49891,Sewanee
Estill Springs,county,Franklin,0,,,3356,0.0,0.0,49891,35.2156,-86.0757,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.14,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2755,37330,Franklin,49891,Decherd
Estill Springs,county,Franklin,0,,,3356,0.0,0.0,49891,35.2755,-86.14,87136,47746,0.0,37330,,,0,,2023,,,0,0,-86.14,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2755,37330,Franklin,49891,Estill Springs
Estill Springs,county,Franklin,0,,,3356,0.0,0.0,49891,35.1629,-86.0142,87136,47746,0.0,37318,,,0,,2023,,,0,0,-86.14,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2755,37330,Franklin,49891,Cowan
Estill Springs,county,Franklin,0,,,3356,0.0,0.0,49891,35.0579,-86.2689,87136,47746,0.0,37345,,,0,,2023,,,0,0,-86.14,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2755,37330,Franklin,49891,Huntland
Estill Springs,county,Franklin,0,,,3356,0.0,0.0,49891,35.1281,-86.1881,87136,47746,0.0,37306,,,0,,2023,,,0,0,-86.14,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2755,37330,Franklin,49891,Belvidere
Estill Springs,county,Franklin,0,,,3356,0.0,0.0,49891,35.0749,-85.9259,87136,47746,0.0,37376,,,0,,2023,,,0,0,-86.14,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.2755,37330,Franklin,49891,Sherwood
Cowan,county,Franklin,0,,,3356,0.0,0.0,49891,35.1898,-86.1075,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.0142,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1629,37318,Franklin,49891,Winchester
Cowan,county,Franklin,0,,,3356,0.0,0.0,49891,35.1975,-85.9213,87136,47746,0.0,37375,,,0,,2023,,,0,0,-86.0142,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1629,37318,Franklin,49891,Sewanee
Cowan,county,Franklin,0,,,3356,0.0,0.0,49891,35.2156,-86.0757,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.0142,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1629,37318,Franklin,49891,Decherd
Cowan,county,Franklin,0,,,3356,0.0,0.0,49891,35.2755,-86.14,87136,47746,0.0,37330,,,0,,2023,,,0,0,-86.0142,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1629,37318,Franklin,49891,Estill Springs
Cowan,county,Franklin,0,,,3356,0.0,0.0,49891,35.1629,-86.0142,87136,47746,0.0,37318,,,0,,2023,,,0,0,-86.0142,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1629,37318,Franklin,49891,Cowan
Cowan,county,Franklin,0,,,3356,0.0,0.0,49891,35.0579,-86.2689,87136,47746,0.0,37345,,,0,,2023,,,0,0,-86.0142,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1629,37318,Franklin,49891,Huntland
Cowan,county,Franklin,0,,,3356,0.0,0.0,49891,35.1281,-86.1881,87136,47746,0.0,37306,,,0,,2023,,,0,0,-86.0142,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1629,37318,Franklin,49891,Belvidere
Cowan,county,Franklin,0,,,3356,0.0,0.0,49891,35.0749,-85.9259,87136,47746,0.0,37376,,,0,,2023,,,0,0,-86.0142,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1629,37318,Franklin,49891,Sherwood
Huntland,county,Franklin,0,,,3356,0.0,0.0,49891,35.1898,-86.1075,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.2689,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0579,37345,Franklin,49891,Winchester
Huntland,county,Franklin,0,,,3356,0.0,0.0,49891,35.1975,-85.9213,87136,47746,0.0,37375,,,0,,2023,,,0,0,-86.2689,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0579,37345,Franklin,49891,Sewanee
Huntland,county,Franklin,0,,,3356,0.0,0.0,49891,35.2156,-86.0757,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.2689,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0579,37345,Franklin,49891,Decherd
Huntland,county,Franklin,0,,,3356,0.0,0.0,49891,35.2755,-86.14,87136,47746,0.0,37330,,,0,,2023,,,0,0,-86.2689,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0579,37345,Franklin,49891,Estill Springs
Huntland,county,Franklin,0,,,3356,0.0,0.0,49891,35.1629,-86.0142,87136,47746,0.0,37318,,,0,,2023,,,0,0,-86.2689,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0579,37345,Franklin,49891,Cowan
Huntland,county,Franklin,0,,,3356,0.0,0.0,49891,35.0579,-86.2689,87136,47746,0.0,37345,,,0,,2023,,,0,0,-86.2689,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0579,37345,Franklin,49891,Huntland
Huntland,county,Franklin,0,,,3356,0.0,0.0,49891,35.1281,-86.1881,87136,47746,0.0,37306,,,0,,2023,,,0,0,-86.2689,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0579,37345,Franklin,49891,Belvidere
Huntland,county,Franklin,0,,,3356,0.0,0.0,49891,35.0749,-85.9259,87136,47746,0.0,37376,,,0,,2023,,,0,0,-86.2689,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0579,37345,Franklin,49891,Sherwood
Belvidere,county,Franklin,0,,,3356,0.0,0.0,49891,35.1898,-86.1075,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.1881,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1281,37306,Franklin,49891,Winchester
Belvidere,county,Franklin,0,,,3356,0.0,0.0,49891,35.1975,-85.9213,87136,47746,0.0,37375,,,0,,2023,,,0,0,-86.1881,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1281,37306,Franklin,49891,Sewanee
Belvidere,county,Franklin,0,,,3356,0.0,0.0,49891,35.2156,-86.0757,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.1881,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1281,37306,Franklin,49891,Decherd
Belvidere,county,Franklin,0,,,3356,0.0,0.0,49891,35.2755,-86.14,87136,47746,0.0,37330,,,0,,2023,,,0,0,-86.1881,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1281,37306,Franklin,49891,Estill Springs
Belvidere,county,Franklin,0,,,3356,0.0,0.0,49891,35.1629,-86.0142,87136,47746,0.0,37318,,,0,,2023,,,0,0,-86.1881,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1281,37306,Franklin,49891,Cowan
Belvidere,county,Franklin,0,,,3356,0.0,0.0,49891,35.0579,-86.2689,87136,47746,0.0,37345,,,0,,2023,,,0,0,-86.1881,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1281,37306,Franklin,49891,Huntland
Belvidere,county,Franklin,0,,,3356,0.0,0.0,49891,35.1281,-86.1881,87136,47746,0.0,37306,,,0,,2023,,,0,0,-86.1881,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1281,37306,Franklin,49891,Belvidere
Belvidere,county,Franklin,0,,,3356,0.0,0.0,49891,35.0749,-85.9259,87136,47746,0.0,37376,,,0,,2023,,,0,0,-86.1881,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1281,37306,Franklin,49891,Sherwood
Sherwood,county,Franklin,0,,,3356,0.0,0.0,49891,35.1898,-86.1075,87136,47746,0.0,37398,,,0,,2023,,,0,0,-85.9259,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0749,37376,Franklin,49891,Winchester
Sherwood,county,Franklin,0,,,3356,0.0,0.0,49891,35.1975,-85.9213,87136,47746,0.0,37375,,,0,,2023,,,0,0,-85.9259,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0749,37376,Franklin,49891,Sewanee
Sherwood,county,Franklin,0,,,3356,0.0,0.0,49891,35.2156,-86.0757,87136,47746,0.0,37398,,,0,,2023,,,0,0,-85.9259,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0749,37376,Franklin,49891,Decherd
Sherwood,county,Franklin,0,,,3356,0.0,0.0,49891,35.2755,-86.14,87136,47746,0.0,37330,,,0,,2023,,,0,0,-85.9259,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0749,37376,Franklin,49891,Estill Springs
Sherwood,county,Franklin,0,,,3356,0.0,0.0,49891,35.1629,-86.0142,87136,47746,0.0,37318,,,0,,2023,,,0,0,-85.9259,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0749,37376,Franklin,49891,Cowan
Sherwood,county,Franklin,0,,,3356,0.0,0.0,49891,35.0579,-86.2689,87136,47746,0.0,37345,,,0,,2023,,,0,0,-85.9259,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0749,37376,Franklin,49891,Huntland
Sherwood,county,Franklin,0,,,3356,0.0,0.0,49891,35.1281,-86.1881,87136,47746,0.0,37306,,,0,,2023,,,0,0,-85.9259,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0749,37376,Franklin,49891,Belvidere
Sherwood,county,Franklin,0,,,3356,0.0,0.0,49891,35.0749,-85.9259,87136,47746,0.0,37376,,,0,,2023,,,0,0,-85.9259,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.0749,37376,Franklin,49891,Sherwood
Milan,county,Gibson,0,,,393,0.0,0.0,49536,35.9126,-88.7554,21418,46850,0.0,38358,,,0,,2023,,,0,0,-88.7554,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9126,38358,Gibson,49536,Milan
Milan,county,Gibson,0,,,393,0.0,0.0,49536,35.8271,-88.9058,21418,46850,0.0,38343,,,0,,2023,,,0,0,-88.7554,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9126,38358,Gibson,49536,Humboldt
Milan,county,Gibson,0,,,393,0.0,0.0,49536,35.8152,-88.7901,21418,46850,0.0,38355,,,0,,2023,,,0,0,-88.7554,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9126,38358,Gibson,49536,Medina
Milan,county,Gibson,0,,,393,0.0,0.0,49536,35.9689,-88.945,21418,46850,0.0,38382,,,0,,2023,,,0,0,-88.7554,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9126,38358,Gibson,49536,Trenton
Milan,county,Gibson,0,,,393,0.0,0.0,49536,36.071,-88.9921,21418,46850,0.0,38330,,,0,,2023,,,0,0,-88.7554,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9126,38358,Gibson,49536,Dyer
Milan,county,Gibson,0,,,393,0.0,0.0,49536,36.2021,-89.0155,21418,46850,0.0,38233,,,0,,2023,,,0,0,-88.7554,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9126,38358,Gibson,49536,Kenton
Milan,county,Gibson,0,,,393,0.0,0.0,49536,36.0737,-88.8163,21418,46850,0.0,38316,,,0,,2023,,,0,0,-88.7554,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9126,38358,Gibson,49536,Bradford
Milan,county,Gibson,0,,,393,0.0,0.0,49536,36.1249,-88.992,21418,46850,0.0,38369,,,0,,2023,,,0,0,-88.7554,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9126,38358,Gibson,49536,Rutherford
Milan,county,Gibson,0,,,393,0.0,0.0,49536,35.8743,-88.8437,21418,46850,0.0,38338,,,0,,2023,,,0,0,-88.7554,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9126,38358,Gibson,49536,Gibson
Milan,county,Gibson,0,,,393,0.0,0.0,49536,36.0976,-89.1183,21418,46850,0.0,38059,,,0,,2023,,,0,0,-88.7554,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9126,38358,Gibson,49536,Yorkville
Humboldt,county,Gibson,0,,,393,0.0,0.0,49536,35.9126,-88.7554,21418,46850,0.0,38358,,,0,,2023,,,0,0,-88.9058,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8271,38343,Gibson,49536,Milan
Humboldt,county,Gibson,0,,,393,0.0,0.0,49536,35.8271,-88.9058,21418,46850,0.0,38343,,,0,,2023,,,0,0,-88.9058,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8271,38343,Gibson,49536,Humboldt
Humboldt,county,Gibson,0,,,393,0.0,0.0,49536,35.8152,-88.7901,21418,46850,0.0,38355,,,0,,2023,,,0,0,-88.9058,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8271,38343,Gibson,49536,Medina
Humboldt,county,Gibson,0,,,393,0.0,0.0,49536,35.9689,-88.945,21418,46850,0.0,38382,,,0,,2023,,,0,0,-88.9058,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8271,38343,Gibson,49536,Trenton
Humboldt,county,Gibson,0,,,393,0.0,0.0,49536,36.071,-88.9921,21418,46850,0.0,38330,,,0,,2023,,,0,0,-88.9058,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8271,38343,Gibson,49536,Dyer
Humboldt,county,Gibson,0,,,393,0.0,0.0,49536,36.2021,-89.0155,21418,46850,0.0,38233,,,0,,2023,,,0,0,-88.9058,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8271,38343,Gibson,49536,Kenton
Humboldt,county,Gibson,0,,,393,0.0,0.0,49536,36.0737,-88.8163,21418,46850,0.0,38316,,,0,,2023,,,0,0,-88.9058,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8271,38343,Gibson,49536,Bradford
Humboldt,county,Gibson,0,,,393,0.0,0.0,49536,36.1249,-88.992,21418,46850,0.0,38369,,,0,,2023,,,0,0,-88.9058,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8271,38343,Gibson,49536,Rutherford
Humboldt,county,Gibson,0,,,393,0.0,0.0,49536,35.8743,-88.8437,21418,46850,0.0,38338,,,0,,2023,,,0,0,-88.9058,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8271,38343,Gibson,49536,Gibson
Humboldt,county,Gibson,0,,,393,0.0,0.0,49536,36.0976,-89.1183,21418,46850,0.0,38059,,,0,,2023,,,0,0,-88.9058,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8271,38343,Gibson,49536,Yorkville
Medina,county,Gibson,0,,,393,0.0,0.0,49536,35.9126,-88.7554,21418,46850,0.0,38358,,,0,,2023,,,0,0,-88.7901,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8152,38355,Gibson,49536,Milan
Medina,county,Gibson,0,,,393,0.0,0.0,49536,35.8271,-88.9058,21418,46850,0.0,38343,,,0,,2023,,,0,0,-88.7901,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8152,38355,Gibson,49536,Humboldt
Medina,county,Gibson,0,,,393,0.0,0.0,49536,35.8152,-88.7901,21418,46850,0.0,38355,,,0,,2023,,,0,0,-88.7901,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8152,38355,Gibson,49536,Medina
Medina,county,Gibson,0,,,393,0.0,0.0,49536,35.9689,-88.945,21418,46850,0.0,38382,,,0,,2023,,,0,0,-88.7901,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8152,38355,Gibson,49536,Trenton
Medina,county,Gibson,0,,,393,0.0,0.0,49536,36.071,-88.9921,21418,46850,0.0,38330,,,0,,2023,,,0,0,-88.7901,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8152,38355,Gibson,49536,Dyer
Medina,county,Gibson,0,,,393,0.0,0.0,49536,36.2021,-89.0155,21418,46850,0.0,38233,,,0,,2023,,,0,0,-88.7901,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8152,38355,Gibson,49536,Kenton
Medina,county,Gibson,0,,,393,0.0,0.0,49536,36.0737,-88.8163,21418,46850,0.0,38316,,,0,,2023,,,0,0,-88.7901,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8152,38355,Gibson,49536,Bradford
Medina,county,Gibson,0,,,393,0.0,0.0,49536,36.1249,-88.992,21418,46850,0.0,38369,,,0,,2023,,,0,0,-88.7901,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8152,38355,Gibson,49536,Rutherford
Medina,county,Gibson,0,,,393,0.0,0.0,49536,35.8743,-88.8437,21418,46850,0.0,38338,,,0,,2023,,,0,0,-88.7901,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8152,38355,Gibson,49536,Gibson
Medina,county,Gibson,0,,,393,0.0,0.0,49536,36.0976,-89.1183,21418,46850,0.0,38059,,,0,,2023,,,0,0,-88.7901,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.8152,38355,Gibson,49536,Yorkville
Trenton,county,Gibson,0,,,393,0.0,0.0,49536,35.9126,-88.7554,21418,46850,0.0,38358,,,0,,2023,,,0,0,-88.945,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9689,38382,Gibson,49536,Milan
Trenton,county,Gibson,0,,,393,0.0,0.0,49536,35.8271,-88.9058,21418,46850,0.0,38343,,,0,,2023,,,0,0,-88.945,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9689,38382,Gibson,49536,Humboldt
Trenton,county,Gibson,0,,,393,0.0,0.0,49536,35.8152,-88.7901,21418,46850,0.0,38355,,,0,,2023,,,0,0,-88.945,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9689,38382,Gibson,49536,Medina
Trenton,county,Gibson,0,,,393,0.0,0.0,49536,35.9689,-88.945,21418,46850,0.0,38382,,,0,,2023,,,0,0,-88.945,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9689,38382,Gibson,49536,Trenton
Trenton,county,Gibson,0,,,393,0.0,0.0,49536,36.071,-88.9921,21418,46850,0.0,38330,,,0,,2023,,,0,0,-88.945,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9689,38382,Gibson,49536,Dyer
Trenton,county,Gibson,0,,,393,0.0,0.0,49536,36.2021,-89.0155,21418,46850,0.0,38233,,,0,,2023,,,0,0,-88.945,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9689,38382,Gibson,49536,Kenton
Trenton,county,Gibson,0,,,393,0.0,0.0,49536,36.0737,-88.8163,21418,46850,0.0,38316,,,0,,2023,,,0,0,-88.945,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9689,38382,Gibson,49536,Bradford
Trenton,county,Gibson,0,,,393,0.0,0.0,49536,36.1249,-88.992,21418,46850,0.0,38369,,,0,,2023,,,0,0,-88.945,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9689,38382,Gibson,49536,Rutherford
Trenton,county,Gibson,0,,,393,0.0,0.0,49536,35.8743,-88.8437,21418,46850,0.0,38338,,,0,,2023,,,0,0,-88.945,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9689,38382,Gibson,49536,Gibson
Trenton,county,Gibson,0,,,393,0.0,0.0,49536,36.0976,-89.1183,21418,46850,0.0,38059,,,0,,2023,,,0,0,-88.945,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,35.9689,38382,Gibson,49536,Yorkville
Dyer,county,Gibson,0,,,393,0.0,0.0,49536,35.9126,-88.7554,21418,46850,0.0,38358,,,0,,2023,,,0,0,-88.9921,1,15824095.0,0.0,0.0,,,-2516697.0,47053,1513,0.0,46667,46667,46850,,36.071,38330,Gibson,49536,Milan
